MRUN,ANYO_PROCESO,COD_SEXO,FECHA_NACIMIENTO,RBD,CODIGO_ENS,LOCAL_EDUCACIONAL,UNIDAD_EDUCATIVA,NOMBRE_UNIDAD_EDUC,RAMA_EDUCACIONAL,DEPENDENCIA,CODIGO_REGION_EGRESO,NOMBRE_REGION_EGRESO,CODIGO_PROVINCIA_EGRESO,NOMBRE_PROVINCIA_EGRESO,CODIGO_COMUNA_EGRESO,NOMBRE_COMUNA_EGRESO,ANYO_DE_EGRESO,PROMEDIO_NOTAS,PTJE_NEM,PORC_SUP_NOTAS,PTJE_RANKING,CLEC_REG_ACTUAL,MATE1_REG_ACTUAL,MATE2_REG_ACTUAL,HCSOC_REG_ACTUAL,CIEN_REG_ACTUAL,CLEC_INV_ACTUAL,MATE1_INV_ACTUAL,MATE2_INV_ACTUAL,HCSOC_INV_ACTUAL,CIEN_INV_ACTUAL,CLEC_REG_ANTERIOR,MATE1_REG_ANTERIOR,MATE2_REG_ANTERIOR,HCSOC_REG_ANTERIOR,CIEN_REG_ANTERIOR,CLEC_INV_ANTERIOR,MATE_INV_ANTERIOR,HCSOC_INV_ANTERIOR,CIEN_INV_ANTERIOR,PROMEDIO_CM_MAX,CLEC_MAX,MATE1_MAX,MATE2_MAX,HCSOC_MAX,CIEN_MAX,RINDIO_PROCESO_ANTERIOR,RINDIO_PROCESO_ACTUAL,HABILITACION_POST,PRUEBA_REG_CL,FORMA_REG_CL,CORRECTAS_REG_CL,ERRADAS_REG_CL,OMITIDAS_REG_CL,PRUEBA_REG_M1,FORMA_REG_M1,CORRECTAS_REG_M1,ERRADAS_REG_M1,OMITIDAS_REG_M1,PRUEBA_REG_M2,FORMA_REG_M2,CORRECTAS_REG_M2,ERRADAS_REG_M2,OMITIDAS_REG_M2,PRUEBA_REG_HCS,FORMA_REG_HCS,CORRECTAS_REG_HCS,ERRADAS_REG_HCS,OMITIDAS_REG_HCS,PRUEBA_REG_CBIO,FORMA_REG_CBIO,CORRECTAS_REG_CBIO,ERRADAS_REG_CBIO,OMITIDAS_REG_CBIO,PRUEBA_REG_CFIS,FORMA_REG_CFIS,CORRECTAS_REG_CFIS,ERRADAS_REG_CFIS,OMITIDAS_REG_CFIS,PRUEBA_REG_CQUI,FORMA_REG_CQUI,CORRECTAS_REG_CQUI,ERRADAS_REG_CQUI,OMITIDAS_REG_CQUI,PRUEBA_REG_CTP,FORMA_REG_CTP,CORRECTAS_REG_CTP,ERRADAS_REG_CTP,OMITIDAS_REG_CTP,PRUEBA_INV_CL,FORMA_INV_CL,CORRECTAS_INV_CL,ERRADAS_INV_CL,OMITIDAS_INV_CL,PRUEBA_INV_M1,FORMA_INV_M1,CORRECTAS_INV_M1,ERRADAS_INV_M1,OMITIDAS_INV_M1,PRUEBA_INV_M2,FORMA_INV_M2,CORRECTAS_INV_M2,ERRADAS_INV_M2,OMITIDAS_INV_M2,PRUEBA_INV_HCS,FORMA_INV_HCS,CORRECTAS_INV_HCS,ERRADAS_INV_HCS,OMITIDAS_INV_HCS,PRUEBA_INV_CBIO,FORMA_INV_CBIO,CORRECTAS_INV_CBIO,ERRADAS_INV_CBIO,OMITIDAS_INV_CBIO,PRUEBA_INV_CFIS,FORMA_INV_CFIS,CORRECTAS_INV_CFIS,ERRADAS_INV_CFIS,OMITIDAS_INV_CFIS,PRUEBA_INV_CQUI,FORMA_INV_CQUI,CORRECTAS_INV_CQUI,ERRADAS_INV_CQUI,OMITIDAS_INV_CQUI,PRUEBA_INV_CTP,FORMA_INV_CTP,CORRECTAS_INV_CTP,ERRADAS_INV_CTP,OMITIDAS_INV_CTP
24487261,2024,2,195607,14759,663,2973,3,COLEGIO ADULTOS ALICIA MONCKEBERG,T3,3,5,REGION DE VALPARAISO,56,SAN ANTONIO,5603,CARTAGENA,2023,"5,28",506,40,510,418,465,0,454,0, , , , , , , , , , , , , , ,"441,5",418,465,0,454,0,0,1,3,Competencia Lectora.,105,20,25,15,Competencia Matemática 1.,116,19,41,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",124,23,37,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
12425693,2024,1,195612,8813,510,1163,1,LICEO BICENTENARIO TÉCNICO PROFESIONAL IGNACIO DOMEYKO,T2,5,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13127,RECOLETA,1975,"5,53",582,20,605,742,811,534,804,611, , , , , ,0,830,569,0,0,0,0,0,0,786,742,830,569,804,611,1,1,1,Competencia Lectora.,104,47,13,0,Competencia Matemática 1.,115,50,10,0,Competencia Matemática 2.,194,23,27,0,"Historia, y Cs. Sociales.",123,52,8,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,164,47,27,1,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
15322540,2024,2,195612,26333,363,3625,1,C. INTEGRAL DE AD. PROFESORA TERESA MOYA REYE,H2,1,13,REGION METROPOLITANA DE SANTIAGO,132,CORDILLERA,13201,PUENTE ALTO,2023,"5,7",632,30,642,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
14864722,2024,1,195701, , , , , , , , , , , , , ,1974,"6,7",914,10,1000,686,761,395,0,593,738,637,449,0,666,834,688,399,0,667,617,397,0,617,"797,5",834,761,449,0,667,1,3,1,Competencia Lectora.,105,43,17,0,Competencia Matemática 1.,114,46,14,0,Competencia Matemática 2.,193,12,38,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,173,45,30,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,101,46,14,0,Competencia Matemática 1.,112,36,24,0,Competencia Matemática 2.,192,16,34,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,171,52,23,0,Ciencias Técnico Profesional.,0,0,0,0
4890166,2024,1,195701,5570,310,1784,1,LICEO PABLO NERUDA,H1,2,9,REGION DE LA ARAUCANIA,91,CAUTIN,9101,TEMUCO,1974,"6,63",893,10,1000,0,0,0,0,0, , , , , ,0,0,0,0,0, , , , ,0,0,0,0,0,0,1,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
1340447,2024,1,195702,191,363,29,2,LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ,H2,1,1,REGION DE TARAPACA,14,TAMARUGAL,1401,POZO ALMONTE,2023,"6,85",958,10,1000,305,450,0,498,0, , , , , , , , , , , , , , ,"377,5",305,450,0,498,0,0,1,2,Competencia Lectora.,104,11,19,30,Competencia Matemática 1.,115,18,42,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,27,33,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
19630934,2024,2,195704,2751,363,4093,1,CENTRO INTEGRADO DE EDUCACION DE ADULTOS DE CURICO,H2,2,7,REGION DEL MAULE,73,CURICO,7301,CURICO,2023,"5,53",585,40,585,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
9313843,2024,2,195705, , , , , , , , , , , , , ,1975,"5,9",685,20,679,0,990,827,0,0, , , , , ,0,971,807,0,0, , , , ,0,0,990,827,0,0,1,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,116,59,1,0,Competencia Matemática 2.,194,45,5,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
15496410,2024,2,195706, , , , , , , , , , , , , ,1976,0,0,0,0,636,0,0,0,0, , , , , , , , , , , , , , ,0,636,0,0,0,0,0,1,3,Competencia Lectora.,105,39,21,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
23999861,2024,2,195707,25818,363,3016,1,COLEGIO PART. ADULTOS INSTITUTO ICEL,H2,3,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,2023,0,0,0,0,473,505,0,480,0, , , , , , , , , , , , , , ,489,473,505,0,480,0,0,1,1,Competencia Lectora.,105,24,36,0,Competencia Matemática 1.,116,23,37,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",124,25,35,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
20761687,2024,2,195707,26371,363,3689,1,COLEGIO DE ADULTOS LOS LIBERTADORES DE MAIPU,H2,3,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13119,MAIPU,2023,"6,05",731,10,781,554,392,0,564,0, , , , , , , , , , , , , , ,473,554,392,0,564,0,0,1,1,Competencia Lectora.,106,31,29,0,Competencia Matemática 1.,116,13,46,1,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",124,33,27,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
2930000,2024,1,195708,1672,363,436,2,LICEO BICENTENARIO JOSÉ FRANCISCO VERGARA ETCHEVERS,H2,1,5,REGION DE VALPARAISO,51,VALPARAISO,5109,VIÑA DEL MAR,2023,"6,7",915,10,970,540,513,330,0,483, , , , , , , , , , , , , , ,"526,5",540,513,330,0,483,0,1,1,Competencia Lectora.,104,30,30,0,Competencia Matemática 1.,116,24,36,0,Competencia Matemática 2.,193,8,41,1,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,164,29,46,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
13204111,2024,2,195709,7,310,12,1,L. POLI. ANTONIO VARAS DE LA BARRA,H1,6,15,REGION DE ARICA Y PARINACOTA,151,ARICA,15101,ARICA,1975,"6,08",736,30,750,669,657,0,0,502, , , , , , , , , , , , , , ,663,669,657,0,0,502,0,1,1,Competencia Lectora.,106,41,19,0,Competencia Matemática 1.,116,37,23,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,154,32,43,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
13241448,2024,1,195709,6585,363,1755,2,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ 6585-4,H2,6,9,REGION DE LA ARAUCANIA,91,CAUTIN,9111,NUEVA IMPERIAL,2023,"6,4",830,10,1000,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
1599285,2024,2,195710,20114,363,2736,1,LICEO ADULTOS AMERICO VESPUCIO RBD 20114-6,H2,3,9,REGION DE LA ARAUCANIA,91,CAUTIN,9101,TEMUCO,2023,"6,23",781,10,819,549,478,328,520,0, , , , , , , , , , , , , , ,"513,5",549,478,328,520,0,0,1,1,Competencia Lectora.,103,31,29,0,Competencia Matemática 1.,113,20,40,0,Competencia Matemática 2.,194,8,42,0,"Historia, y Cs. Sociales.",124,30,30,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
9686171,2024,2,195710,8870,310,713,1,COLEGIO COMPANIA DE MARIA APOQUINDO,H1,4,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13114,LAS CONDES,1974,"6,28",793,20,810,0,963,0,0,0, , , , , , , , , , , , , , ,0,0,963,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,115,58,2,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
6551209,2024,2,195710,11287,363,1371,1,LICEO BERTA ZAMORANO LIZANA,H2,2,6,REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,61,CACHAPOAL,6104,COLTAUCO,2023,7,1000,10,1000,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
23284904,2024,1,195711,12696,563,3161,1,LICEO TECNICO PROF. DE ADULTOS PUKARA,T2,3,15,REGION DE ARICA Y PARINACOTA,151,ARICA,15101,ARICA,2023,6,715,10,776,489,392,0,502,0, , , , , , , , , , , , , , ,"440,5",489,392,0,502,0,0,1,2,Competencia Lectora.,105,26,34,0,Competencia Matemática 1.,113,13,47,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",124,28,32,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
22806020,2024,1,195712,40338,363,3882,1,ACONCAGUA EDUCA,H2,3,5,REGION DE VALPARAISO,57,SAN FELIPE DE ACONCAGUA,5706,SANTA MARIA,2023,"5,57",595,40,595,438,413,0,0,399, , , , , , , , , , , , , , ,"425,5",438,413,0,0,399,0,1,3,Competencia Lectora.,106,21,39,0,Competencia Matemática 1.,113,15,45,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,153,19,56,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
24032467,2024,2,195804,14592,363,2626,1,COLEGIO DE ADULTOS FRITZ ENCALADA,H2,3,5,REGION DE VALPARAISO,51,VALPARAISO,5109,VIÑA DEL MAR,2023,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
9209406,2024,1,195805,10449,363,4662,1,ESCUELA CAMINO DE LUZ,H2,1,13,REGION METROPOLITANA DE SANTIAGO,132,CORDILLERA,13201,PUENTE ALTO,2023,"4,85",371,80,371,260,283,0,298,389, , , , , , , , , , , , , , ,"271,5",260,283,0,298,389,0,1,3,Competencia Lectora.,103,8,23,29,Competencia Matemática 1.,115,6,21,33,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",124,11,49,0,Ciencias Biología.,153,18,51,6,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
7608500,2024,1,195806,25951,363,3211,1,COLEGIO DE ADULTOS CARELMAPU DE CONCHALI,H2,3,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13104,CONCHALI,2023,"5,65",618,10,660,496,478,393,424,415, , , , , , , , , , , , , , ,487,496,478,393,424,415,0,1,1,Competencia Lectora.,103,27,33,0,Competencia Matemática 1.,114,20,40,0,Competencia Matemática 2.,194,12,38,0,"Historia, y Cs. Sociales.",124,21,39,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,173,22,53,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
25816,2024,2,195807,9865,363,1080,2,LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO,H2,2,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13102,CERRILLOS,2023,"6,25",788,20,841,394,424,0,275,0, , , , , , , , , , , , , , ,409,394,424,0,275,0,0,1,3,Competencia Lectora.,103,18,42,0,Competencia Matemática 1.,114,16,44,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,9,51,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
9271008,2024,2,195808,11417,363,1605,1,ESCUELA ADULTOS LAS AMERICAS,H2,2,8,REGION DEL BIOBIO,81,CONCEPCION,8110,TALCAHUANO,2023,"6,9",972,10,994,338,436,0,474,502, , , , , , , , , , , , , , ,387,338,436,0,474,502,0,1,2,Competencia Lectora.,104,13,47,0,Competencia Matemática 1.,113,17,43,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,24,35,1,Ciencias Biología.,154,32,43,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
9992817,2024,1,195808,14545,363,2476,1,COLEGIO MERCEDES LEMUS ZAMORA,H2,3,5,REGION DE VALPARAISO,58,MARGA MARGA,5801,QUILPUE,2023,"6,85",958,10,971,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
11040852,2024,2,195808,10780,363,611,2,LICEO POLIV. HNOS. SOTOMAYOR BAEZA,H2,1,13,REGION METROPOLITANA DE SANTIAGO,135,MELIPILLA,13501,MELIPILLA,2023,"6,05",731,20,783,378,316,0,312,0, , , , , , , , , , , , , , ,347,378,316,0,312,0,0,1,3,Competencia Lectora.,106,16,44,0,Competencia Matemática 1.,113,8,52,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",124,12,48,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
